Entity;Code;Date;Total confirmed deaths due to COVID-19 (deaths);deaths/day;;;
South Korea;KOR;16-Mar-20;75;0;;;
South Korea;KOR;17-Mar-20;81;6;;;
South Korea;KOR;18-Mar-20;86;5;;;
South Korea;KOR;19-Mar-20;91;5;;;
South Korea;KOR;20-Mar-20;100;9;;;
South Korea;KOR;21-Mar-20;103;3;;;
South Korea;KOR;22-Mar-20;104;1;;;
South Korea;KOR;23-Mar-20;113;9;;;
South Korea;KOR;24-Mar-20;120;7;;;
South Korea;KOR;25-Mar-20;126;6;;;
South Korea;KOR;26-Mar-20;131;5;;;
South Korea;KOR;27-Mar-20;139;8;;;
South Korea;KOR;28-Mar-20;144;5;;;
South Korea;KOR;29-Mar-20;152;8;;;
South Korea;KOR;30-Mar-20;158;6;;;
South Korea;KOR;31-Mar-20;163;5;;;
South Korea;KOR;01-Apr-20;163;0;;;
South Korea;KOR;02-Apr-20;169;6;;;
South Korea;KOR;03-Apr-20;174;5;;;
South Korea;KOR;04-Apr-20;177;3;;;
South Korea;KOR;05-Apr-20;183;6;;;
Spain;ESP;31-Dec-19;0;;;;
Spain;ESP;01-Jan-20;0;;;;
Spain;ESP;02-Jan-20;0;;;;
Spain;ESP;03-Jan-20;0;;;;
Spain;ESP;04-Jan-20;0;;;;
Spain;ESP;05-Jan-20;0;;;;
Spain;ESP;06-Jan-20;0;;;;
Spain;ESP;07-Jan-20;0;;;;
Spain;ESP;08-Jan-20;0;;;;
Spain;ESP;09-Jan-20;0;;;;
Spain;ESP;10-Jan-20;0;;;;
Spain;ESP;11-Jan-20;0;;;;
Spain;ESP;12-Jan-20;0;;;;
Spain;ESP;13-Jan-20;0;;;;
Spain;ESP;14-Jan-20;0;;;;
Spain;ESP;15-Jan-20;0;;;;
Spain;ESP;16-Jan-20;0;;;;
Spain;ESP;17-Jan-20;0;;;;
Spain;ESP;18-Jan-20;0;;;;
Spain;ESP;19-Jan-20;0;;;;
Spain;ESP;20-Jan-20;0;;;;
Spain;ESP;21-Jan-20;0;;;;
Spain;ESP;22-Jan-20;0;;;;
Spain;ESP;23-Jan-20;0;;;;
Spain;ESP;24-Jan-20;0;;;;
Spain;ESP;25-Jan-20;0;;;;
Spain;ESP;26-Jan-20;0;;;;
Spain;ESP;27-Jan-20;0;;;;
Spain;ESP;28-Jan-20;0;;;;
Spain;ESP;29-Jan-20;0;;;;
Spain;ESP;30-Jan-20;0;;;;
Spain;ESP;31-Jan-20;0;;;;
Spain;ESP;01-Feb-20;0;;;;
Spain;ESP;02-Feb-20;0;;;;
Spain;ESP;03-Feb-20;0;;;;
Spain;ESP;04-Feb-20;0;;;;
Spain;ESP;05-Feb-20;0;;;;
Spain;ESP;06-Feb-20;0;;;;
Spain;ESP;07-Feb-20;0;;;;
Spain;ESP;08-Feb-20;0;;;;
Spain;ESP;09-Feb-20;0;;;;
Spain;ESP;10-Feb-20;0;;;;
Spain;ESP;11-Feb-20;0;;;;
Spain;ESP;12-Feb-20;0;;;;
Spain;ESP;13-Feb-20;0;;;;
Spain;ESP;14-Feb-20;0;;;;
Spain;ESP;15-Feb-20;0;;;;
Spain;ESP;16-Feb-20;0;;;;
Spain;ESP;17-Feb-20;0;;;;
Spain;ESP;18-Feb-20;0;;;;
Spain;ESP;19-Feb-20;0;;;;
Spain;ESP;20-Feb-20;0;;;;
Spain;ESP;21-Feb-20;0;;;;
Spain;ESP;22-Feb-20;0;;;;
Spain;ESP;23-Feb-20;0;;;;
Spain;ESP;24-Feb-20;0;;;;
Spain;ESP;25-Feb-20;0;;;;
Spain;ESP;26-Feb-20;0;;;;
Spain;ESP;27-Feb-20;0;;;;
Spain;ESP;28-Feb-20;0;;;;
Spain;ESP;29-Feb-20;0;;;;
Spain;ESP;01-Mar-20;0;;;;
Spain;ESP;02-Mar-20;0;;;;
Spain;ESP;03-Mar-20;0;;;;
Spain;ESP;04-Mar-20;0;;;;
Spain;ESP;05-Mar-20;1;;;;
Spain;ESP;06-Mar-20;3;;;;
Spain;ESP;07-Mar-20;5;;;;
Spain;ESP;08-Mar-20;5;;;;
Spain;ESP;09-Mar-20;5;;;;
Spain;ESP;10-Mar-20;28;23;;;
Spain;ESP;11-Mar-20;35;7;;;
Spain;ESP;12-Mar-20;47;12;;;
Spain;ESP;13-Mar-20;84;37;;;
Spain;ESP;14-Mar-20;121;37;;;
Spain;ESP;15-Mar-20;136;15;;;
Spain;ESP;16-Mar-20;288;152;;;
Spain;ESP;17-Mar-20;309;21;;;
Spain;ESP;18-Mar-20;491;182;;;
Spain;ESP;19-Mar-20;598;107;;;
Spain;ESP;20-Mar-20;767;169;;;
Spain;ESP;21-Mar-20;1002;235;;;
Spain;ESP;22-Mar-20;1326;324;;;
Spain;ESP;23-Mar-20;1720;394;;;
Spain;ESP;24-Mar-20;2182;462;;;
Spain;ESP;25-Mar-20;2696;514;;;
Spain;ESP;26-Mar-20;3434;738;;;
Spain;ESP;27-Mar-20;4089;655;;;
Spain;ESP;28-Mar-20;4858;769;;;
Spain;ESP;29-Mar-20;5690;832;;;
Spain;ESP;30-Mar-20;6528;838;;;
Spain;ESP;31-Mar-20;7340;812;;;
Spain;ESP;01-Apr-20;8189;849;;;
Spain;ESP;02-Apr-20;9053;864;;;
Spain;ESP;03-Apr-20;10003;950;;;
Spain;ESP;04-Apr-20;10935;932;;;
Spain;ESP;05-Apr-20;11744;809;;;
Sri Lanka;LKA;31-Dec-19;0;;;;
Sri Lanka;LKA;01-Jan-20;0;;;;
Sri Lanka;LKA;02-Jan-20;0;;;;
Sri Lanka;LKA;03-Jan-20;0;;;;
Sri Lanka;LKA;04-Jan-20;0;;;;
Sri Lanka;LKA;05-Jan-20;0;;;;
Sri Lanka;LKA;06-Jan-20;0;;;;
Sri Lanka;LKA;07-Jan-20;0;;;;
Sri Lanka;LKA;08-Jan-20;0;;;;
Sri Lanka;LKA;09-Jan-20;0;;;;
Sri Lanka;LKA;10-Jan-20;0;;;;
Sri Lanka;LKA;11-Jan-20;0;;;;
Sri Lanka;LKA;12-Jan-20;0;;;;
Sri Lanka;LKA;13-Jan-20;0;;;;
Sri Lanka;LKA;14-Jan-20;0;;;;
Sri Lanka;LKA;15-Jan-20;0;;;;
Sri Lanka;LKA;16-Jan-20;0;;;;
Sri Lanka;LKA;17-Jan-20;0;;;;
Sri Lanka;LKA;18-Jan-20;0;;;;
Sri Lanka;LKA;19-Jan-20;0;;;;
Sri Lanka;LKA;20-Jan-20;0;;;;
Sri Lanka;LKA;21-Jan-20;0;;;;
Sri Lanka;LKA;22-Jan-20;0;;;;
Sri Lanka;LKA;23-Jan-20;0;;;;
Sri Lanka;LKA;24-Jan-20;0;;;;
Sri Lanka;LKA;25-Jan-20;0;;;;
Sri Lanka;LKA;26-Jan-20;0;;;;
Sri Lanka;LKA;27-Jan-20;0;;;;
Sri Lanka;LKA;28-Jan-20;0;;;;
Sri Lanka;LKA;29-Jan-20;0;;;;
Sri Lanka;LKA;30-Jan-20;0;;;;
Sri Lanka;LKA;31-Jan-20;0;;;;
Sri Lanka;LKA;01-Feb-20;0;;;;
Sri Lanka;LKA;02-Feb-20;0;;;;
Sri Lanka;LKA;03-Feb-20;0;;;;
Sri Lanka;LKA;04-Feb-20;0;;;;
Sri Lanka;LKA;05-Feb-20;0;;;;
Sri Lanka;LKA;06-Feb-20;0;;;;
Sri Lanka;LKA;07-Feb-20;0;;;;
Sri Lanka;LKA;08-Feb-20;0;;;;
Sri Lanka;LKA;09-Feb-20;0;;;;
Sri Lanka;LKA;10-Feb-20;0;;;;
Sri Lanka;LKA;11-Feb-20;0;;;;
Sri Lanka;LKA;12-Feb-20;0;;;;
Sri Lanka;LKA;13-Feb-20;0;;;;
Sri Lanka;LKA;14-Feb-20;0;;;;
Sri Lanka;LKA;15-Feb-20;0;;;;
Sri Lanka;LKA;16-Feb-20;0;;;;
Sri Lanka;LKA;17-Feb-20;0;;;;
Sri Lanka;LKA;18-Feb-20;0;;;;
Sri Lanka;LKA;19-Feb-20;0;;;;
Sri Lanka;LKA;20-Feb-20;0;;;;
Sri Lanka;LKA;21-Feb-20;0;;;;
Sri Lanka;LKA;22-Feb-20;0;;;;
Sri Lanka;LKA;23-Feb-20;0;;;;
Sri Lanka;LKA;24-Feb-20;0;;;;
Sri Lanka;LKA;25-Feb-20;0;;;;
Sri Lanka;LKA;26-Feb-20;0;;;;
Sri Lanka;LKA;27-Feb-20;0;;;;
Sri Lanka;LKA;28-Feb-20;0;;;;
Sri Lanka;LKA;29-Feb-20;0;;;;
Sri Lanka;LKA;01-Mar-20;0;;;;
Sri Lanka;LKA;02-Mar-20;0;;;;
Sri Lanka;LKA;12-Mar-20;0;;;;
Sri Lanka;LKA;13-Mar-20;0;;;;
Sri Lanka;LKA;14-Mar-20;0;;;;
Sri Lanka;LKA;15-Mar-20;0;;;;
Sri Lanka;LKA;16-Mar-20;0;;;;
Sri Lanka;LKA;17-Mar-20;0;;;;
Sri Lanka;LKA;18-Mar-20;0;;;;
Sri Lanka;LKA;19-Mar-20;0;;;;
Sri Lanka;LKA;20-Mar-20;0;;;;
Sri Lanka;LKA;21-Mar-20;0;;;;
Sri Lanka;LKA;22-Mar-20;0;;;;
Sri Lanka;LKA;23-Mar-20;0;;;;
Sri Lanka;LKA;24-Mar-20;0;;;;
Sri Lanka;LKA;25-Mar-20;0;;;;
Sri Lanka;LKA;26-Mar-20;0;;;;
Sri Lanka;LKA;27-Mar-20;0;;;;
Sri Lanka;LKA;28-Mar-20;0;;;;
Sri Lanka;LKA;29-Mar-20;1;;;;
Sri Lanka;LKA;30-Mar-20;1;;;;
Sri Lanka;LKA;31-Mar-20;1;;;;
Sri Lanka;LKA;01-Apr-20;2;;;;
Sri Lanka;LKA;02-Apr-20;2;;;;
Sri Lanka;LKA;03-Apr-20;3;;;;
Sri Lanka;LKA;04-Apr-20;4;;;;
Sri Lanka;LKA;05-Apr-20;5;;;;
Sudan;SDN;14-Mar-20;0;;;;
Sudan;SDN;15-Mar-20;1;;;;
Sudan;SDN;16-Mar-20;1;;;;
Sudan;SDN;17-Mar-20;1;;;;
Sudan;SDN;18-Mar-20;1;;;;
Sudan;SDN;19-Mar-20;1;;;;
Sudan;SDN;20-Mar-20;1;;;;
Sudan;SDN;21-Mar-20;1;;;;
Sudan;SDN;22-Mar-20;1;;;;
Sudan;SDN;23-Mar-20;1;;;;
Sudan;SDN;24-Mar-20;1;;;;
Sudan;SDN;25-Mar-20;1;;;;
Sudan;SDN;26-Mar-20;1;;;;
Sudan;SDN;27-Mar-20;1;;;;
Sudan;SDN;28-Mar-20;1;;;;
Sudan;SDN;29-Mar-20;1;;;;
Sudan;SDN;30-Mar-20;1;;;;
Sudan;SDN;31-Mar-20;2;;;;
Sudan;SDN;01-Apr-20;2;;;;
Sudan;SDN;02-Apr-20;2;;;;
Sudan;SDN;03-Apr-20;2;;;;
Sudan;SDN;04-Apr-20;2;;;;
Sudan;SDN;05-Apr-20;2;;;;
Suriname;SUR;15-Mar-20;0;;;;
Suriname;SUR;21-Mar-20;0;;;;
Suriname;SUR;22-Mar-20;0;;;;
Suriname;SUR;23-Mar-20;0;;;;
Suriname;SUR;24-Mar-20;0;;;;
Suriname;SUR;25-Mar-20;0;;;;
Suriname;SUR;26-Mar-20;0;;;;
Suriname;SUR;27-Mar-20;0;;;;
Suriname;SUR;28-Mar-20;0;;;;
Suriname;SUR;29-Mar-20;0;;;;
Suriname;SUR;30-Mar-20;0;;;;
Suriname;SUR;31-Mar-20;0;;;;
Suriname;SUR;01-Apr-20;0;;;;
Suriname;SUR;02-Apr-20;0;;;;
Suriname;SUR;03-Apr-20;0;;;;
Suriname;SUR;04-Apr-20;1;;;;
Suriname;SUR;05-Apr-20;1;;;;
Swaziland;SWZ;15-Mar-20;0;;;;
Swaziland;SWZ;16-Mar-20;0;;;;
Swaziland;SWZ;17-Mar-20;0;;;;
Swaziland;SWZ;18-Mar-20;0;;;;
Swaziland;SWZ;19-Mar-20;0;;;;
Swaziland;SWZ;20-Mar-20;0;;;;
Swaziland;SWZ;21-Mar-20;0;;;;
Swaziland;SWZ;22-Mar-20;0;;;;
Swaziland;SWZ;23-Mar-20;0;;;;
Swaziland;SWZ;24-Mar-20;0;;;;
Swaziland;SWZ;25-Mar-20;0;;;;
Swaziland;SWZ;26-Mar-20;0;;;;
Swaziland;SWZ;27-Mar-20;0;;;;
Swaziland;SWZ;28-Mar-20;0;;;;
Swaziland;SWZ;29-Mar-20;0;;;;
Swaziland;SWZ;30-Mar-20;0;;;;
Swaziland;SWZ;31-Mar-20;0;;;;
Swaziland;SWZ;01-Apr-20;0;;;;
Swaziland;SWZ;02-Apr-20;0;;;;
Swaziland;SWZ;03-Apr-20;0;;;;
Swaziland;SWZ;04-Apr-20;0;;;;
Swaziland;SWZ;05-Apr-20;0;;;;
Sweden;SWE;31-Dec-19;0;;;;
Sweden;SWE;01-Jan-20;0;;;;
Sweden;SWE;02-Jan-20;0;;;;
Sweden;SWE;03-Jan-20;0;;;;
Sweden;SWE;04-Jan-20;0;;;;
Sweden;SWE;05-Jan-20;0;;;;
Sweden;SWE;06-Jan-20;0;;;;
Sweden;SWE;07-Jan-20;0;;;;
Sweden;SWE;08-Jan-20;0;;;;
Sweden;SWE;09-Jan-20;0;;;;
Sweden;SWE;10-Jan-20;0;;;;
Sweden;SWE;11-Jan-20;0;;;;
Sweden;SWE;12-Jan-20;0;;;;
Sweden;SWE;13-Jan-20;0;;;;
Sweden;SWE;14-Jan-20;0;;;;
Sweden;SWE;15-Jan-20;0;;;;
Sweden;SWE;16-Jan-20;0;;;;
Sweden;SWE;17-Jan-20;0;;;;
Sweden;SWE;18-Jan-20;0;;;;
Sweden;SWE;19-Jan-20;0;;;;
Sweden;SWE;20-Jan-20;0;;;;
Sweden;SWE;21-Jan-20;0;;;;
Sweden;SWE;22-Jan-20;0;;;;
Sweden;SWE;23-Jan-20;0;;;;
Sweden;SWE;24-Jan-20;0;;;;
Sweden;SWE;25-Jan-20;0;;;;
Sweden;SWE;26-Jan-20;0;;;;
Sweden;SWE;27-Jan-20;0;;;;
Sweden;SWE;28-Jan-20;0;;;;
Sweden;SWE;29-Jan-20;0;;;;
Sweden;SWE;30-Jan-20;0;;;;
Sweden;SWE;31-Jan-20;0;;;;
Sweden;SWE;01-Feb-20;0;;;;
Sweden;SWE;02-Feb-20;0;;;;
Sweden;SWE;03-Feb-20;0;;;;
Sweden;SWE;04-Feb-20;0;;;;
Sweden;SWE;05-Feb-20;0;;;;
Sweden;SWE;06-Feb-20;0;;;;
Sweden;SWE;07-Feb-20;0;;;;
Sweden;SWE;08-Feb-20;0;;;;
Sweden;SWE;09-Feb-20;0;;;;
Sweden;SWE;10-Feb-20;0;;;;
Sweden;SWE;11-Feb-20;0;;;;
Sweden;SWE;12-Feb-20;0;;;;
Sweden;SWE;13-Feb-20;0;;;;
Sweden;SWE;14-Feb-20;0;;;;
Sweden;SWE;15-Feb-20;0;;;;
Sweden;SWE;16-Feb-20;0;;;;
Sweden;SWE;17-Feb-20;0;;;;
Sweden;SWE;18-Feb-20;0;;;;
Sweden;SWE;19-Feb-20;0;;;;
Sweden;SWE;20-Feb-20;0;;;;
Sweden;SWE;21-Feb-20;0;;;;
Sweden;SWE;22-Feb-20;0;;;;
Sweden;SWE;23-Feb-20;0;;;;
Sweden;SWE;24-Feb-20;0;;;;
Sweden;SWE;25-Feb-20;0;;;;
Sweden;SWE;26-Feb-20;0;;;;
Sweden;SWE;27-Feb-20;0;;;;
Sweden;SWE;28-Feb-20;0;;;;
Sweden;SWE;29-Feb-20;0;;;;
Sweden;SWE;01-Mar-20;0;;;;
Sweden;SWE;02-Mar-20;0;;;;
Sweden;SWE;03-Mar-20;0;;;;
Sweden;SWE;04-Mar-20;0;;;;
Sweden;SWE;05-Mar-20;0;;;;
Sweden;SWE;06-Mar-20;0;;;;
Sweden;SWE;07-Mar-20;0;;;;
Sweden;SWE;08-Mar-20;0;;;;
Sweden;SWE;09-Mar-20;0;;;;
Sweden;SWE;10-Mar-20;0;;;;
Sweden;SWE;11-Mar-20;0;;;;
Sweden;SWE;12-Mar-20;1;;;;
Sweden;SWE;13-Mar-20;1;;;;
Sweden;SWE;14-Mar-20;1;;;;
Sweden;SWE;15-Mar-20;1;;;;
Sweden;SWE;16-Mar-20;3;;;;
Sweden;SWE;17-Mar-20;7;;;;
Sweden;SWE;18-Mar-20;8;;;;
Sweden;SWE;19-Mar-20;10;;;;
Sweden;SWE;20-Mar-20;10;;;;
Sweden;SWE;21-Mar-20;16;;;;
Sweden;SWE;22-Mar-20;20;;;;
Sweden;SWE;23-Mar-20;21;;;;
Sweden;SWE;24-Mar-20;25;;;;
Sweden;SWE;25-Mar-20;36;;;;
Sweden;SWE;26-Mar-20;42;;;;
Sweden;SWE;27-Mar-20;66;;;;
Sweden;SWE;28-Mar-20;92;;;;
Sweden;SWE;29-Mar-20;102;;;;
Sweden;SWE;30-Mar-20;110;;;;
Sweden;SWE;31-Mar-20;146;;;;
Sweden;SWE;01-Apr-20;180;;;;
Sweden;SWE;02-Apr-20;239;;;;
Sweden;SWE;03-Apr-20;282;;;;
Sweden;SWE;04-Apr-20;333;;;;
Sweden;SWE;05-Apr-20;373;;;;
Switzerland;CHE;31-Dec-19;0;;;;
Switzerland;CHE;01-Jan-20;0;;;;
Switzerland;CHE;02-Jan-20;0;;;;
Switzerland;CHE;03-Jan-20;0;;;;
Switzerland;CHE;04-Jan-20;0;;;;
Switzerland;CHE;05-Jan-20;0;;;;
Switzerland;CHE;06-Jan-20;0;;;;
Switzerland;CHE;07-Jan-20;0;;;;
Switzerland;CHE;08-Jan-20;0;;;;
Switzerland;CHE;09-Jan-20;0;;;;
Switzerland;CHE;10-Jan-20;0;;;;
Switzerland;CHE;11-Jan-20;0;;;;
Switzerland;CHE;12-Jan-20;0;;;;
Switzerland;CHE;13-Jan-20;0;;;;
Switzerland;CHE;14-Jan-20;0;;;;
Switzerland;CHE;15-Jan-20;0;;;;
Switzerland;CHE;16-Jan-20;0;;;;
Switzerland;CHE;17-Jan-20;0;;;;
Switzerland;CHE;18-Jan-20;0;;;;
Switzerland;CHE;19-Jan-20;0;;;;
Switzerland;CHE;20-Jan-20;0;;;;
Switzerland;CHE;21-Jan-20;0;;;;
Switzerland;CHE;22-Jan-20;0;;;;
Switzerland;CHE;23-Jan-20;0;;;;
Switzerland;CHE;24-Jan-20;0;;;;
Switzerland;CHE;25-Jan-20;0;;;;
Switzerland;CHE;26-Jan-20;0;;;;
Switzerland;CHE;27-Jan-20;0;;;;
Switzerland;CHE;28-Jan-20;0;;;;
Switzerland;CHE;29-Jan-20;0;;;;
Switzerland;CHE;30-Jan-20;0;;;;
Switzerland;CHE;31-Jan-20;0;;;;
Switzerland;CHE;01-Feb-20;0;;;;
Switzerland;CHE;02-Feb-20;0;;;;
Switzerland;CHE;03-Feb-20;0;;;;
Switzerland;CHE;04-Feb-20;0;;;;
Switzerland;CHE;05-Feb-20;0;;;;
Switzerland;CHE;06-Feb-20;0;;;;
Switzerland;CHE;07-Feb-20;0;;;;
Switzerland;CHE;08-Feb-20;0;;;;
Switzerland;CHE;09-Feb-20;0;;;;
Switzerland;CHE;10-Feb-20;0;;;;
Switzerland;CHE;11-Feb-20;0;;;;
Switzerland;CHE;12-Feb-20;0;;;;
Switzerland;CHE;13-Feb-20;0;;;;
Switzerland;CHE;14-Feb-20;0;;;;
Switzerland;CHE;15-Feb-20;0;;;;
Switzerland;CHE;16-Feb-20;0;;;;
Switzerland;CHE;17-Feb-20;0;;;;
Switzerland;CHE;18-Feb-20;0;;;;
Switzerland;CHE;19-Feb-20;0;;;;
Switzerland;CHE;20-Feb-20;0;;;;
Switzerland;CHE;21-Feb-20;0;;;;
Switzerland;CHE;22-Feb-20;0;;;;
Switzerland;CHE;23-Feb-20;0;;;;
Switzerland;CHE;24-Feb-20;0;;;;
Switzerland;CHE;25-Feb-20;0;;;;
Switzerland;CHE;26-Feb-20;0;;;;
Switzerland;CHE;27-Feb-20;0;;;;
Switzerland;CHE;28-Feb-20;0;;;;
Switzerland;CHE;29-Feb-20;0;;;;
Switzerland;CHE;01-Mar-20;0;;;;
Switzerland;CHE;02-Mar-20;0;;;;
Switzerland;CHE;03-Mar-20;0;;;;
Switzerland;CHE;04-Mar-20;0;;;;
Switzerland;CHE;05-Mar-20;0;;;;
Switzerland;CHE;06-Mar-20;1;;;;
Switzerland;CHE;07-Mar-20;1;;;;
Switzerland;CHE;08-Mar-20;1;;;;
Switzerland;CHE;09-Mar-20;2;;;;
Switzerland;CHE;10-Mar-20;2;;;;
Switzerland;CHE;11-Mar-20;3;;;;
Switzerland;CHE;12-Mar-20;4;;;;
Switzerland;CHE;13-Mar-20;4;;;;
Switzerland;CHE;14-Mar-20;7;;;;
Switzerland;CHE;15-Mar-20;11;;;;
Switzerland;CHE;16-Mar-20;13;;;;
Switzerland;CHE;17-Mar-20;14;;;;
Switzerland;CHE;18-Mar-20;19;;;;
Switzerland;CHE;19-Mar-20;21;;;;
Switzerland;CHE;20-Mar-20;33;;;;
Switzerland;CHE;21-Mar-20;43;;;;
Switzerland;CHE;22-Mar-20;56;;;;
Switzerland;CHE;23-Mar-20;60;;;;
Switzerland;CHE;24-Mar-20;66;;;;
Switzerland;CHE;25-Mar-20;86;;;;
Switzerland;CHE;26-Mar-20;103;;;;
Switzerland;CHE;27-Mar-20;161;;;;
Switzerland;CHE;28-Mar-20;197;;;;
Switzerland;CHE;29-Mar-20;235;;;;
Switzerland;CHE;30-Mar-20;257;;;;
Switzerland;CHE;31-Mar-20;295;;;;
Switzerland;CHE;01-Apr-20;373;;;;
Switzerland;CHE;02-Apr-20;378;;;;
Switzerland;CHE;03-Apr-20;536;;;;
Switzerland;CHE;04-Apr-20;607;;;;
Switzerland;CHE;05-Apr-20;666;;;;
Syria;SYR;23-Mar-20;0;;;;
Syria;SYR;24-Mar-20;0;;;;
Syria;SYR;25-Mar-20;0;;;;
Syria;SYR;26-Mar-20;0;;;;
Syria;SYR;27-Mar-20;0;;;;
Syria;SYR;28-Mar-20;0;;;;
Syria;SYR;29-Mar-20;0;;;;
Syria;SYR;30-Mar-20;1;;;;
Syria;SYR;31-Mar-20;2;;;;
Syria;SYR;01-Apr-20;2;;;;
Syria;SYR;02-Apr-20;2;;;;
Syria;SYR;03-Apr-20;2;;;;
Syria;SYR;04-Apr-20;2;;;;
Syria;SYR;05-Apr-20;2;;;;
Taiwan;TWN;31-Dec-19;0;;;;
Taiwan;TWN;01-Jan-20;0;;;;
Taiwan;TWN;02-Jan-20;0;;;;
Taiwan;TWN;03-Jan-20;0;;;;
Taiwan;TWN;04-Jan-20;0;;;;
Taiwan;TWN;05-Jan-20;0;;;;
Taiwan;TWN;06-Jan-20;0;;;;
Taiwan;TWN;07-Jan-20;0;;;;
Taiwan;TWN;08-Jan-20;0;;;;
Taiwan;TWN;09-Jan-20;0;;;;
Taiwan;TWN;10-Jan-20;0;;;;
Taiwan;TWN;11-Jan-20;0;;;;
Taiwan;TWN;12-Jan-20;0;;;;
Taiwan;TWN;13-Jan-20;0;;;;
Taiwan;TWN;14-Jan-20;0;;;;
Taiwan;TWN;15-Jan-20;0;;;;
Taiwan;TWN;16-Jan-20;0;;;;
Taiwan;TWN;17-Jan-20;0;;;;
Taiwan;TWN;18-Jan-20;0;;;;
Taiwan;TWN;19-Jan-20;0;;;;
Taiwan;TWN;20-Jan-20;0;;;;
Taiwan;TWN;21-Jan-20;0;;;;
Taiwan;TWN;22-Jan-20;0;;;;
Taiwan;TWN;23-Jan-20;0;;;;
Taiwan;TWN;24-Jan-20;0;;;;
Taiwan;TWN;25-Jan-20;0;;;;
Taiwan;TWN;26-Jan-20;0;;;;
Taiwan;TWN;27-Jan-20;0;;;;
Taiwan;TWN;28-Jan-20;0;;;;
Taiwan;TWN;29-Jan-20;0;;;;
Taiwan;TWN;30-Jan-20;0;;;;
Taiwan;TWN;31-Jan-20;0;;;;
Taiwan;TWN;01-Feb-20;0;;;;
Taiwan;TWN;02-Feb-20;0;;;;
Taiwan;TWN;03-Feb-20;0;;;;
Taiwan;TWN;04-Feb-20;0;;;;
Taiwan;TWN;05-Feb-20;0;;;;
Taiwan;TWN;06-Feb-20;0;;;;
Taiwan;TWN;07-Feb-20;0;;;;
Taiwan;TWN;08-Feb-20;0;;;;
Taiwan;TWN;09-Feb-20;0;;;;
Taiwan;TWN;10-Feb-20;0;;;;
Taiwan;TWN;11-Feb-20;0;;;;
Taiwan;TWN;12-Feb-20;0;;;;
Taiwan;TWN;13-Feb-20;0;;;;
Taiwan;TWN;14-Feb-20;0;;;;
Taiwan;TWN;15-Feb-20;0;;;;
Taiwan;TWN;16-Feb-20;0;;;;
Taiwan;TWN;17-Feb-20;1;;;;
Taiwan;TWN;18-Feb-20;1;;;;
Taiwan;TWN;19-Feb-20;1;;;;
Taiwan;TWN;20-Feb-20;1;;;;
Taiwan;TWN;21-Feb-20;1;;;;
Taiwan;TWN;22-Feb-20;1;;;;
Taiwan;TWN;23-Feb-20;1;;;;
Taiwan;TWN;24-Feb-20;1;;;;
Taiwan;TWN;25-Feb-20;1;;;;
Taiwan;TWN;26-Feb-20;1;;;;
Taiwan;TWN;27-Feb-20;1;;;;
Taiwan;TWN;28-Feb-20;1;;;;
Taiwan;TWN;29-Feb-20;1;;;;
Taiwan;TWN;01-Mar-20;1;;;;
Taiwan;TWN;02-Mar-20;1;;;;
Taiwan;TWN;03-Mar-20;1;;;;
Taiwan;TWN;04-Mar-20;1;;;;
Taiwan;TWN;06-Mar-20;1;;;;
Taiwan;TWN;07-Mar-20;1;;;;
Taiwan;TWN;08-Mar-20;1;;;;
Taiwan;TWN;09-Mar-20;1;;;;
Taiwan;TWN;11-Mar-20;1;;;;
Taiwan;TWN;12-Mar-20;1;;;;
Taiwan;TWN;13-Mar-20;1;;;;
Taiwan;TWN;14-Mar-20;1;;;;
Taiwan;TWN;15-Mar-20;1;;;;
Taiwan;TWN;16-Mar-20;1;;;;
Taiwan;TWN;17-Mar-20;1;;;;
Taiwan;TWN;18-Mar-20;1;;;;
Taiwan;TWN;19-Mar-20;1;;;;
Taiwan;TWN;20-Mar-20;1;;;;
Taiwan;TWN;21-Mar-20;2;;;;
Taiwan;TWN;22-Mar-20;2;;;;
Taiwan;TWN;23-Mar-20;2;;;;
Taiwan;TWN;24-Mar-20;2;;;;
Taiwan;TWN;25-Mar-20;2;;;;
Taiwan;TWN;26-Mar-20;2;;;;
Taiwan;TWN;27-Mar-20;2;;;;
Taiwan;TWN;28-Mar-20;2;;;;
Taiwan;TWN;29-Mar-20;2;;;;
Taiwan;TWN;30-Mar-20;5;;;;
Taiwan;TWN;31-Mar-20;5;;;;
Taiwan;TWN;01-Apr-20;5;;;;
Taiwan;TWN;02-Apr-20;5;;;;
Taiwan;TWN;03-Apr-20;5;;;;
Taiwan;TWN;04-Apr-20;5;;;;
Taiwan;TWN;05-Apr-20;5;;;;
Tanzania;TZA;17-Mar-20;0;;;;
Tanzania;TZA;18-Mar-20;0;;;;
Tanzania;TZA;19-Mar-20;0;;;;
Tanzania;TZA;20-Mar-20;0;;;;
Tanzania;TZA;21-Mar-20;0;;;;
Tanzania;TZA;22-Mar-20;0;;;;
Tanzania;TZA;23-Mar-20;0;;;;
Tanzania;TZA;24-Mar-20;0;;;;
Tanzania;TZA;25-Mar-20;0;;;;
Tanzania;TZA;26-Mar-20;0;;;;
Tanzania;TZA;27-Mar-20;0;;;;
Tanzania;TZA;28-Mar-20;0;;;;
Tanzania;TZA;29-Mar-20;1;;;;
Tanzania;TZA;30-Mar-20;1;;;;
Tanzania;TZA;31-Mar-20;1;;;;
