Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Hungary,HUN,5-Mar-20,2,2
Hungary,HUN,7-Mar-20,4,2
Hungary,HUN,8-Mar-20,7,3
Hungary,HUN,9-Mar-20,8,1
Hungary,HUN,10-Mar-20,9,1
Hungary,HUN,11-Mar-20,12,3
Hungary,HUN,12-Mar-20,13,1
Hungary,HUN,13-Mar-20,16,3
Hungary,HUN,14-Mar-20,25,9
Hungary,HUN,15-Mar-20,31,6
Hungary,HUN,16-Mar-20,39,8
Hungary,HUN,17-Mar-20,50,11
Hungary,HUN,18-Mar-20,50,0
Hungary,HUN,19-Mar-20,73,23
Hungary,HUN,20-Mar-20,85,12
Hungary,HUN,21-Mar-20,103,18
Hungary,HUN,22-Mar-20,131,28
Hungary,HUN,23-Mar-20,167,36
Hungary,HUN,24-Mar-20,187,20
Hungary,HUN,25-Mar-20,226,39
Hungary,HUN,26-Mar-20,261,35
Hungary,HUN,27-Mar-20,300,39
Hungary,HUN,28-Mar-20,343,43
Hungary,HUN,29-Mar-20,408,65
Hungary,HUN,30-Mar-20,447,39
Hungary,HUN,31-Mar-20,447,0
Hungary,HUN,1-Apr-20,492,45
Hungary,HUN,2-Apr-20,525,33
Hungary,HUN,3-Apr-20,585,60
Hungary,HUN,4-Apr-20,678,93
Iceland,ISL,31-Dec-19,0,0
Iceland,ISL,1-Jan-20,0,0
Iceland,ISL,2-Jan-20,0,0
Iceland,ISL,3-Jan-20,0,0
Iceland,ISL,4-Jan-20,0,0
Iceland,ISL,5-Jan-20,0,0
Iceland,ISL,6-Jan-20,0,0
Iceland,ISL,7-Jan-20,0,0
Iceland,ISL,8-Jan-20,0,0
Iceland,ISL,9-Jan-20,0,0
Iceland,ISL,10-Jan-20,0,0
Iceland,ISL,11-Jan-20,0,0
Iceland,ISL,12-Jan-20,0,0
Iceland,ISL,13-Jan-20,0,0
Iceland,ISL,14-Jan-20,0,0
Iceland,ISL,15-Jan-20,0,0
Iceland,ISL,16-Jan-20,0,0
Iceland,ISL,17-Jan-20,0,0
Iceland,ISL,18-Jan-20,0,0
Iceland,ISL,19-Jan-20,0,0
Iceland,ISL,20-Jan-20,0,0
Iceland,ISL,21-Jan-20,0,0
Iceland,ISL,22-Jan-20,0,0
Iceland,ISL,23-Jan-20,0,0
Iceland,ISL,24-Jan-20,0,0
Iceland,ISL,25-Jan-20,0,0
Iceland,ISL,26-Jan-20,0,0
Iceland,ISL,27-Jan-20,0,0
Iceland,ISL,28-Jan-20,0,0
Iceland,ISL,29-Jan-20,0,0
Iceland,ISL,30-Jan-20,0,0
Iceland,ISL,31-Jan-20,0,0
Iceland,ISL,1-Feb-20,0,0
Iceland,ISL,2-Feb-20,0,0
Iceland,ISL,3-Feb-20,0,0
Iceland,ISL,4-Feb-20,0,0
Iceland,ISL,5-Feb-20,0,0
Iceland,ISL,6-Feb-20,0,0
Iceland,ISL,7-Feb-20,0,0
Iceland,ISL,8-Feb-20,0,0
Iceland,ISL,9-Feb-20,0,0
Iceland,ISL,10-Feb-20,0,0
Iceland,ISL,11-Feb-20,0,0
Iceland,ISL,12-Feb-20,0,0
Iceland,ISL,13-Feb-20,0,0
Iceland,ISL,14-Feb-20,0,0
Iceland,ISL,15-Feb-20,0,0
Iceland,ISL,16-Feb-20,0,0
Iceland,ISL,17-Feb-20,0,0
Iceland,ISL,18-Feb-20,0,0
Iceland,ISL,19-Feb-20,0,0
Iceland,ISL,20-Feb-20,0,0
Iceland,ISL,21-Feb-20,0,0
Iceland,ISL,22-Feb-20,0,0
Iceland,ISL,23-Feb-20,0,0
Iceland,ISL,24-Feb-20,0,0
Iceland,ISL,25-Feb-20,0,0
Iceland,ISL,26-Feb-20,0,0
Iceland,ISL,27-Feb-20,0,0
Iceland,ISL,28-Feb-20,0,0
Iceland,ISL,29-Feb-20,1,1
Iceland,ISL,1-Mar-20,1,0
Iceland,ISL,2-Mar-20,3,2
Iceland,ISL,3-Mar-20,6,3
Iceland,ISL,4-Mar-20,16,10
Iceland,ISL,5-Mar-20,26,10
Iceland,ISL,6-Mar-20,35,9
Iceland,ISL,7-Mar-20,43,8
Iceland,ISL,8-Mar-20,53,10
Iceland,ISL,9-Mar-20,55,2
Iceland,ISL,10-Mar-20,65,10
Iceland,ISL,11-Mar-20,70,5
Iceland,ISL,12-Mar-20,85,15
Iceland,ISL,13-Mar-20,117,32
Iceland,ISL,14-Mar-20,117,0
Iceland,ISL,15-Mar-20,138,21
Iceland,ISL,16-Mar-20,178,40
Iceland,ISL,17-Mar-20,199,21
Iceland,ISL,18-Mar-20,247,48
Iceland,ISL,19-Mar-20,250,3
Iceland,ISL,20-Mar-20,330,80
Iceland,ISL,21-Mar-20,409,79
Iceland,ISL,22-Mar-20,473,64
Iceland,ISL,23-Mar-20,568,95
Iceland,ISL,24-Mar-20,588,20
Iceland,ISL,25-Mar-20,648,60
Iceland,ISL,26-Mar-20,737,89
Iceland,ISL,27-Mar-20,802,65
Iceland,ISL,28-Mar-20,890,88
Iceland,ISL,29-Mar-20,963,73
Iceland,ISL,30-Mar-20,1020,57
Iceland,ISL,31-Mar-20,1086,66
Iceland,ISL,1-Apr-20,1135,49
Iceland,ISL,2-Apr-20,1220,85
Iceland,ISL,3-Apr-20,1319,99
Iceland,ISL,4-Apr-20,1364,45
India,IND,31-Dec-19,0,0
India,IND,1-Jan-20,0,0
India,IND,2-Jan-20,0,0
India,IND,3-Jan-20,0,0
India,IND,4-Jan-20,0,0
India,IND,5-Jan-20,0,0
India,IND,6-Jan-20,0,0
India,IND,7-Jan-20,0,0
India,IND,8-Jan-20,0,0
India,IND,9-Jan-20,0,0
India,IND,10-Jan-20,0,0
India,IND,11-Jan-20,0,0
India,IND,12-Jan-20,0,0
India,IND,13-Jan-20,0,0
India,IND,14-Jan-20,0,0
India,IND,15-Jan-20,0,0
India,IND,16-Jan-20,0,0
India,IND,17-Jan-20,0,0
India,IND,18-Jan-20,0,0
India,IND,19-Jan-20,0,0
India,IND,20-Jan-20,0,0
India,IND,21-Jan-20,0,0
India,IND,22-Jan-20,0,0
India,IND,23-Jan-20,0,0
India,IND,24-Jan-20,0,0
India,IND,25-Jan-20,0,0
India,IND,26-Jan-20,0,0
India,IND,27-Jan-20,0,0
India,IND,28-Jan-20,0,0
India,IND,29-Jan-20,0,0
India,IND,30-Jan-20,1,1
India,IND,31-Jan-20,1,0
India,IND,1-Feb-20,1,0
India,IND,2-Feb-20,2,1
India,IND,3-Feb-20,2,0
India,IND,4-Feb-20,3,1
India,IND,5-Feb-20,3,0
India,IND,6-Feb-20,3,0
India,IND,7-Feb-20,3,0
India,IND,8-Feb-20,3,0
India,IND,9-Feb-20,3,0
India,IND,10-Feb-20,3,0
India,IND,11-Feb-20,3,0
India,IND,12-Feb-20,3,0
India,IND,13-Feb-20,3,0
India,IND,14-Feb-20,3,0
India,IND,15-Feb-20,3,0
India,IND,16-Feb-20,3,0
India,IND,17-Feb-20,3,0
India,IND,18-Feb-20,3,0
India,IND,19-Feb-20,3,0
India,IND,20-Feb-20,3,0
India,IND,21-Feb-20,3,0
India,IND,22-Feb-20,3,0
India,IND,23-Feb-20,3,0
India,IND,24-Feb-20,3,0
India,IND,25-Feb-20,3,0
India,IND,26-Feb-20,3,0
India,IND,27-Feb-20,3,0
India,IND,28-Feb-20,3,0
India,IND,29-Feb-20,3,0
India,IND,1-Mar-20,3,0
India,IND,2-Mar-20,3,0
India,IND,3-Mar-20,5,2
India,IND,4-Mar-20,6,1
India,IND,5-Mar-20,28,22
India,IND,6-Mar-20,29,1
India,IND,7-Mar-20,31,2
India,IND,8-Mar-20,34,3
India,IND,10-Mar-20,44,10
India,IND,11-Mar-20,50,6
India,IND,12-Mar-20,73,23
India,IND,13-Mar-20,75,2
India,IND,14-Mar-20,83,8
India,IND,15-Mar-20,90,7
India,IND,16-Mar-20,93,3
India,IND,17-Mar-20,125,32
India,IND,18-Mar-20,137,12
India,IND,19-Mar-20,165,28
India,IND,20-Mar-20,191,26
India,IND,21-Mar-20,231,40
India,IND,22-Mar-20,320,89
India,IND,23-Mar-20,439,119
India,IND,24-Mar-20,492,53
India,IND,25-Mar-20,562,70
India,IND,26-Mar-20,649,87
India,IND,27-Mar-20,724,75
India,IND,28-Mar-20,873,149
India,IND,29-Mar-20,979,106
India,IND,30-Mar-20,1071,92
India,IND,31-Mar-20,1251,180
India,IND,1-Apr-20,1397,146
India,IND,2-Apr-20,1965,568
India,IND,3-Apr-20,2301,336
India,IND,4-Apr-20,2902,601
Indonesia,IDN,31-Dec-19,0,0
Indonesia,IDN,1-Jan-20,0,0
Indonesia,IDN,2-Jan-20,0,0
Indonesia,IDN,3-Jan-20,0,0
Indonesia,IDN,4-Jan-20,0,0
Indonesia,IDN,5-Jan-20,0,0
Indonesia,IDN,6-Jan-20,0,0
Indonesia,IDN,7-Jan-20,0,0
Indonesia,IDN,8-Jan-20,0,0
Indonesia,IDN,9-Jan-20,0,0
Indonesia,IDN,10-Jan-20,0,0
Indonesia,IDN,11-Jan-20,0,0
Indonesia,IDN,12-Jan-20,0,0
Indonesia,IDN,13-Jan-20,0,0
Indonesia,IDN,14-Jan-20,0,0
Indonesia,IDN,15-Jan-20,0,0
Indonesia,IDN,16-Jan-20,0,0
Indonesia,IDN,17-Jan-20,0,0
Indonesia,IDN,18-Jan-20,0,0
Indonesia,IDN,19-Jan-20,0,0
Indonesia,IDN,20-Jan-20,0,0
Indonesia,IDN,21-Jan-20,0,0
Indonesia,IDN,22-Jan-20,0,0
Indonesia,IDN,23-Jan-20,0,0
Indonesia,IDN,24-Jan-20,0,0
Indonesia,IDN,25-Jan-20,0,0
Indonesia,IDN,26-Jan-20,0,0
Indonesia,IDN,27-Jan-20,0,0
Indonesia,IDN,28-Jan-20,0,0
Indonesia,IDN,29-Jan-20,0,0
Indonesia,IDN,30-Jan-20,0,0
Indonesia,IDN,31-Jan-20,0,0
Indonesia,IDN,1-Feb-20,0,0
Indonesia,IDN,2-Feb-20,0,0
Indonesia,IDN,3-Feb-20,0,0
Indonesia,IDN,4-Feb-20,0,0
Indonesia,IDN,5-Feb-20,0,0
Indonesia,IDN,6-Feb-20,0,0
Indonesia,IDN,7-Feb-20,0,0
Indonesia,IDN,8-Feb-20,0,0
Indonesia,IDN,9-Feb-20,0,0
Indonesia,IDN,10-Feb-20,0,0
Indonesia,IDN,11-Feb-20,0,0
Indonesia,IDN,12-Feb-20,0,0
Indonesia,IDN,13-Feb-20,0,0
Indonesia,IDN,14-Feb-20,0,0
Indonesia,IDN,15-Feb-20,0,0
Indonesia,IDN,16-Feb-20,0,0
Indonesia,IDN,17-Feb-20,0,0
Indonesia,IDN,18-Feb-20,0,0
Indonesia,IDN,19-Feb-20,0,0
Indonesia,IDN,20-Feb-20,0,0
Indonesia,IDN,21-Feb-20,0,0
Indonesia,IDN,22-Feb-20,0,0
Indonesia,IDN,23-Feb-20,0,0
Indonesia,IDN,24-Feb-20,0,0
Indonesia,IDN,25-Feb-20,0,0
Indonesia,IDN,26-Feb-20,0,0
Indonesia,IDN,27-Feb-20,0,0
Indonesia,IDN,28-Feb-20,0,0
Indonesia,IDN,29-Feb-20,0,0
Indonesia,IDN,1-Mar-20,0,0
Indonesia,IDN,2-Mar-20,2,2
Indonesia,IDN,7-Mar-20,4,2
Indonesia,IDN,9-Mar-20,6,2
Indonesia,IDN,11-Mar-20,19,13
Indonesia,IDN,12-Mar-20,34,15
Indonesia,IDN,14-Mar-20,69,35
Indonesia,IDN,15-Mar-20,96,27
Indonesia,IDN,16-Mar-20,117,21
Indonesia,IDN,17-Mar-20,134,17
Indonesia,IDN,18-Mar-20,172,38
Indonesia,IDN,19-Mar-20,172,0
Indonesia,IDN,20-Mar-20,227,55
Indonesia,IDN,21-Mar-20,309,82
Indonesia,IDN,22-Mar-20,450,141
Indonesia,IDN,23-Mar-20,514,64
Indonesia,IDN,24-Mar-20,579,65
Indonesia,IDN,25-Mar-20,686,107
Indonesia,IDN,26-Mar-20,790,104
Indonesia,IDN,27-Mar-20,893,103
Indonesia,IDN,28-Mar-20,1046,153
Indonesia,IDN,29-Mar-20,1155,109
Indonesia,IDN,30-Mar-20,1285,130
Indonesia,IDN,31-Mar-20,1414,129
Indonesia,IDN,1-Apr-20,1528,114
Indonesia,IDN,2-Apr-20,1677,149
Indonesia,IDN,3-Apr-20,1790,113
Indonesia,IDN,4-Apr-20,1986,196
International,,31-Dec-19,0,0
International,,1-Jan-20,0,0
International,,2-Jan-20,0,0
International,,3-Jan-20,0,0
International,,4-Jan-20,0,0
International,,5-Jan-20,0,0
International,,6-Jan-20,0,0
International,,7-Jan-20,0,0
International,,8-Jan-20,0,0
International,,9-Jan-20,0,0
International,,10-Jan-20,0,0
International,,11-Jan-20,0,0
International,,12-Jan-20,0,0
International,,13-Jan-20,0,0
International,,14-Jan-20,0,0
International,,15-Jan-20,0,0
International,,16-Jan-20,0,0
International,,17-Jan-20,0,0
International,,18-Jan-20,0,0
International,,19-Jan-20,0,0
International,,20-Jan-20,0,0
International,,21-Jan-20,0,0
International,,22-Jan-20,0,0
International,,23-Jan-20,0,0
International,,24-Jan-20,0,0
International,,25-Jan-20,0,0
International,,26-Jan-20,0,0
International,,27-Jan-20,0,0
International,,28-Jan-20,0,0
International,,29-Jan-20,0,0
International,,30-Jan-20,0,0
International,,31-Jan-20,0,0
International,,1-Feb-20,0,0
International,,2-Feb-20,0,0
International,,3-Feb-20,0,0
International,,4-Feb-20,0,0
International,,5-Feb-20,10,10
International,,6-Feb-20,20,10
International,,7-Feb-20,61,41
International,,8-Feb-20,64,3
International,,9-Feb-20,64,0
International,,10-Feb-20,70,6
International,,11-Feb-20,135,65
